"head case smile ca stop make mind education lame lame bitch moan loose girl guy hey truth freak lie situation strange tv show click hotel phone gon leave known known thinkin sad want go want follow law man yes sir bloody apron leg lamb hard win much lose infiltrate wall caving ai bad thing ai reality infiltrate wall caving ai bad thing natural second avenue raising cain sinner ring bell ring bell tell get knew fell","happy"
"head case smile ca stop make mind education lame lame bitch moan loose girl guy hey truth freak lie situation strange tv show click hotel phone gon leave known known thinkin sad want go want follow law man yes sir bloody apron leg lamb hard win much lose infiltrate wall caving ai bad thing ai reality infiltrate wall caving ai bad thing natural second avenue raising cain sinner ring bell ring bell tell get knew fell","happy"
"generation sale beat steady job much got generation trust one hard blame even thing real u fortune fame rest seems like work like diamond shit high class whore actually basically pro got style baggage hump made offer refuse 'cause either way get screwed counter proposal go home jerk uh truly lie counterfeit truly lie counterfeit none buy neither high mighty say selling shame name book push silver spoon as holding u dog mutt nice mutt insulted ca bought sold translation offer low know worth much piano sale many time must sell piece gone one kind designer never repeat enough never enough never repeat used plan screwing man sex man buy dot-com sale low low price truly lie counterfeit truly lie counterfeit none buy none buy neither","happy"
"calling coma prisoner loose description spitting image except heart-shaped hole hope run shock awake tear apart pinned like note hospital gown prison sleep deepened rabbit hole never found hiding love cast like stone feeling raw exposed control piece stolen dare say given away watching water give go drain appear missing go missing longer exist one day hope someone met shock awake tear apart pinned like note hospital gown deeper sleep rabbit hole never found falling love hit ground dancing wire end fire cut loose nowhere run room pretend wandering along road summer night go missing longer exist one day hope someone met shock awake tear apart pinned like note hospital gown deeper sleep rabbit hole never found cry toe edge lovely view inside never loved anything loved inside edge inside never loved anything loved cry toe edge lovely view inside never loved anything loved inside edge inside fallen","happy"
"nicotine valium vicadin marijuana ecstasy alcohol cocaine","death"
"nicotine valium vicadin marijuana ecstasy alcohol cocaine","death"
"silent hell marble slab best trip ever higher jet plane pas around drink empty need another round chorus want fly want ride best want fly want ride higher jet plane arrive middle nowhere act like know many time never seen want see higher jet plane higher jet plane chorus ah-ah auto pilot control ah-ah ah ah-ah auto pilot control ah-ah ah higher jet plane higher jet plane chorus","happy"
"blue pill open eye better way new religion prescribed without faith hero holding knife blood enough late go back late go one people everywhere let see hearing right take never ending glad carry dead idol burn fire mob come crawling take u reclaiming mind destroying everyone one people everywhere alone","death"
"blue pill open eye better way new religion prescribed without faith hero holding knife blood enough late go back late go one people everywhere let see hearing right take never ending glad carry dead idol burn fire mob come crawling take u reclaiming mind destroying everyone one people everywhere alone","death"
"blue pill open eye better way new religion prescribed without faith hero holding knife blood enough late go back late go one people everywhere let see hearing right take never ending glad carry dead idol burn fire mob come crawling take u reclaiming mind destroying everyone one people everywhere alone","sad"
"lie lie face tell ai thing wan hear take lie grave old friend told look truth hurt bad would say tell ignorance bliss heaven run never escape see go nowhere new appear broke laid waste turn sweet thing kiss goodbye truth hurt bad would say tell ignorance bliss heaven keep going never ending place never one catching callin bluff devil made holier ever say smile boy making u forget say smile boy making u forget making u forget making u forget","happy"
"always brings need without beg sweat bleed alone night waiting call feed skin sixteen run home found job time square working live show twenty-five buck fuck john happy man wipe filth away back street spreading disease everybody need one want see father william saved street drank lifeblood saviour foot sister mary eye cold ice take week alter like sacrifice spreading disease everybody need one want see religion sex powerplays manipulate people money pay selling skin selling god number look credit card politician say drug pay war south america fighting fire empty word bank get fat poor stay poor rich get rich cop get paid look away one percent rule america spreading disease everybody need one want see way society keep spreading disease","sex"
"hush cry wipe away teardrop eye lying safe bed bad dream spinning head mind tricked feel pain someone close leaving game life another chance wide awake face day dream begun place like hide doorway run night relax child realize scared place learn face fear retrace year ride whim mind commanding another world suddenly hear see magic new dimension watching gon help see protect night smiling next silent lucidity visualize dream record present tense put permanent form persist effort achieve dream control dream control better dream control dream control hug dream control hug open mind wo rely open eye see wall built within come tumbling new world begin living twice learn safe pain dream domain soul set free fly round trip journey head master illusion realize dream alive guide watching gon help see protect night smiling next","death"
"paid due time time done sentence committed crime bad mistake made share sand kicked face come need go champion friend keep fighting 'til end champion champion time loser 'cause champion world taken bow curtain call brought fame fortune everything go thank bed rose pleasure cruise consider challenge whole human race ai gon lose need go champion friend keep fighting 'til end champion champion time loser 'cause champion world champion friend keep fighting 'til end champion champion time loser 'cause champion","happy"
"empty space living abandoned place guess know score anybody know looking another hero another mindless crime behind curtain pantomime hold line anybody want take anymore show must go show must go yeah inside heart breaking make-up may flaking smile still stay whatever happens leave chance another heartache another failed romance anybody know living guess learning learning must warmer soon turning turning turning turning round corner outside dawn breaking inside dark aching free show must go show must go yeah yeah ooh inside heart breaking make-up may flaking smile still stay yeah soul painted like wing butterfly fairytale yesterday grow never die fly friend show must go yeah show must go face grin never giving show ooh top bill overkill find carry show show must go","happy"
"empty space living abandoned place guess know score anybody know looking another hero another mindless crime behind curtain pantomime hold line anybody want take anymore show must go show must go yeah inside heart breaking make-up may flaking smile still stay whatever happens leave chance another heartache another failed romance anybody know living guess learning learning must warmer soon turning turning turning turning round corner outside dawn breaking inside dark aching free show must go show must go yeah yeah ooh inside heart breaking make-up may flaking smile still stay yeah soul painted like wing butterfly fairytale yesterday grow never die fly friend show must go yeah show must go face grin never giving show ooh top bill overkill find carry show show must go","happy"
"gone need wonder ever think moon shine wind blow u time paper moon gone though gone though hold flower touch new life grows blossom know one else could warm heart much gone let u cling together year go love love quiet night let candle always burn let u never lose lesson learned teo torriatte konomama iko aisuruhito yo shizukana yoi ni hikario tomoshi itoshiki oshieo idaki hear song still think way come think night grow long dream live close pretty eye dream teo torriatte konomama iko aisuruhito yo shizukana yoi ni hikario tomoshi itoshiki oshieo idaki gone say fool understand strong turn heart always let u cling together year go love love quiet night let candle always burn let u never lose lesson learned","happy"
"gone need wonder ever think moon shine wind blow u time paper moon gone though gone though hold flower touch new life grows blossom know one else could warm heart much gone let u cling together year go love love quiet night let candle always burn let u never lose lesson learned teo torriatte konomama iko aisuruhito yo shizukana yoi ni hikario tomoshi itoshiki oshieo idaki hear song still think way come think night grow long dream live close pretty eye dream teo torriatte konomama iko aisuruhito yo shizukana yoi ni hikario tomoshi itoshiki oshieo idaki gone say fool understand strong turn heart always let u cling together year go love love quiet night let candle always burn let u never lose lesson learned","happy"
"anybody find somebody love ooh morning get die little barely stand foot take look take look mirror cry cry lord yeah yeah spent year believing ca get relief lord somebody somebody ooh somebody somebody anybody find somebody love work hard work hard every day life work till ache bone end end day take home hard earned pay get knee knee start pray till tear run eye lord somebody somebody ooh somebody please anybody find somebody love work hard everyday everyday try try try everybody want put say going crazy say got lot water brain ah got common sense got nobody left believe yeah yeah yeah yeah lord ooh somebody ooh somebody anybody find somebody love anybody find someone love got feel got rhythm keep losing beat keep losing losing ok alright alright alright ai gon face defeat yeah yeah got ta get prison cell one day someday gon free lord find somebody love find somebody love find somebody love find somebody love find somebody love find somebody love find somebody love find somebody love love love find somebody love find somebody love somebody somebody somebody somebody somebody find somebody find somebody love anybody find somebody love find somebody love ooh find somebody love find somebody somebody find somebody love somebody somebody love find find find find find ooh somebody love find somebody love ooh find somebody love find find find somebody love find somebody love anybody anywhere anybody find somebody love love love somebody find find love","happy"
"radio radio sit alone watch light friend teenage night everything know heard radio gave old time star war world invaded mar made 'em laugh made 'em cry made u feel like could fly radio become background noise backdrop girl boy know care complain time power yet finest hour radio radio hear radio ga ga radio goo goo radio ga ga hear radio ga ga radio blah blah radio new radio someone still love watch show watch star video hour hour hardly need use ear music change year let hope never leave old friend like good thing depend stick around 'cos might miss grow tired visual time power yet finest hour radio radio hear radio ga ga radio goo goo radio ga ga hear radio ga ga radio goo goo radio ga ga hear radio ga ga radio blah blah radio new someone still love radio ga ga ga ga radio ga ga ga ga radio ga ga ga ga time power yet finest hour radio radio","sad"
"long ago remember say lost friend well said died easy broken heart disease listened cemetery tree seen sun comin funeral dawn long broken arm human law always seemed waste always pretty face wondered hung around place hey come try little nothing forever got something better middle cinderella put together drive home one headlight said cold feel like independence day ca break away parade got opening somewhere front maze ugliness greed seen sun ahead county line bridge sayin good nothingness dead run breath ran nothin left hit end window ledge hey come try little nothing forever got something better middle cinderella put together drive home one headlight well place old feel like beat truck turn engine engine turn well smell cheap wine cigarette place always mess sometimes think like watch burn alone feel like somebody else man ai changed know ai somewhere city wall dyin dream think death must killin hey hey hey come try little nothing forever got something better middle cinderella put together drive home one headlight","happy"
"seems like world gone underground god hero dare go teardrop hole heaven come overhead like raven dropping like bomb morning silver-frosted glow god say nothing back told told god bless void day dream head back snow making angel wing slow motion dancing light dawn sail beneath burning yellow sun calling deep end bone time say nothing back told told still water rising mind black deep smoke behind eye last night could sleep hallucinated arm heart failed love say nothing back told told still reclimbing every rung someone saw something someone speak back rotted bridge cross open graf let body talk buried leaf blood red gold death say nothing back told told","happy"
"seems like world gone underground god hero dare go teardrop hole heaven come overhead like raven dropping like bomb morning silver-frosted glow god say nothing back told told god bless void day dream head back snow making angel wing slow motion dancing light dawn sail beneath burning yellow sun calling deep end bone time say nothing back told told still water rising mind black deep smoke behind eye last night could sleep hallucinated arm heart failed love say nothing back told told still reclimbing every rung someone saw something someone speak back rotted bridge cross open graf let body talk buried leaf blood red gold death say nothing back told told","happy"
"seems like world gone underground god hero dare go teardrop hole heaven come overhead like raven dropping like bomb morning silver-frosted glow god say nothing back told told god bless void day dream head back snow making angel wing slow motion dancing light dawn sail beneath burning yellow sun calling deep end bone time say nothing back told told still water rising mind black deep smoke behind eye last night could sleep hallucinated arm heart failed love say nothing back told told still reclimbing every rung someone saw something someone speak back rotted bridge cross open graf let body talk buried leaf blood red gold death say nothing back told told","happy"
"fill blank without spilling drink name _____ alcoholic real else call find clubby going duper dumby borrowing money bathroom flask full iced tea college grad chick straddling think want get tummy call gutsy like check spanish mamacita te necesito soy ebrio word know shoot tequila costa rica got ta tell ya best friend fucking best friend seriously like best night ever song really feeling song song fucking best song everrr midnight chick like heel barefooted floor playing leapfrog skittle stoli juice rolypoly produce call whoa dude slow dude mamacita te necesito soy ebrio word know margarita microwave pizza got ta tell ya best friend fucking best friend seriously like best night ever song really feelin song song fucking best song everrr","happy"
"wait pair fool return gon tear gon stay long hour concerned free buying compassion never cheap close shard broken shell choose go gon tell like treat like ragdoll know like go alone sometimes better waitin sometimes better waitin 'til stop feelin start cheatin may resigned long know true take turn 'cause like tear gon stay long hour gon spell treat like ragdoll know like go alone sometimes better waitin treat like ragdoll know like go alone sometimes better waitin sometimes better waitin 'til stop feelin start cheatin treat like ragdoll know like go alone sometimes better waitin sometimes better waitin treat like ragdoll know like go alone sometimes better waitin sometimes better waitin 'til stop feelin start cheatin stop feelin start cheatin stop feelin start cheatin","sad"
"christmas tinsel light city covered snow house family friend gathered tonight eat drink share holiday cheer december like december find reflecting contemplating life another chapter come close sit christmas party belly full wine celebration dance around dream singing ooohhh-ooohhh-ooooooh-oooohh talk listen sleigh-bell song felt tipsy snow falling around ca stand cause santa claus coming town hold christmas soon music fade last wine poured dancing cease old friend make way home sleep restless sleep st. nick make round tomorrow afternoon last wraping paper tossed fire christmas must go fast santa claus christmas let friend go home let revelry end leave alone ooohhh-ooohhh-ooooooh-oooohh talk listen sleigh-bell song felt tipsy snow falling around ca stand cause santa claus coming town hold christmas","happy"
"christmas tinsel light city covered snow house family friend gathered tonight eat drink share holiday cheer december like december find reflecting contemplating life another chapter come close sit christmas party belly full wine celebration dance around dream singing ooohhh-ooohhh-ooooooh-oooohh talk listen sleigh-bell song felt tipsy snow falling around ca stand cause santa claus coming town hold christmas soon music fade last wine poured dancing cease old friend make way home sleep restless sleep st. nick make round tomorrow afternoon last wraping paper tossed fire christmas must go fast santa claus christmas let friend go home let revelry end leave alone ooohhh-ooohhh-ooooooh-oooohh talk listen sleigh-bell song felt tipsy snow falling around ca stand cause santa claus coming town hold christmas","happy"
"change way change way said run away mistake hate said promise need keep break never leave","sad"
"hangman climb mourning break everyday thing seen past history still tack mile woke ca explain thing sara snow ever pay keeping silver gate slip love part ground run hangman town swear warmth day part ca explain sara snow want remember thing balance golden age-oh like right hand made feel like elementary man around seen new thing come style back say saw slow let get home sara snow let family go","happy"
"something unheard bound harbor sound word heard loud mound vocal duress lone thrush bush quote book local press push doctor ramble word scramble land proctor gamble cop scandal rocking soccer sock sandal like yeah bro talking crude tad verbose way close colder older youth always oath sober booth one man filth another man truth big mouth filled one long tooth find late twenty wan make money find three ten gladly ante wind crucible proof fire fused poof liar view skirt dude wan peruse tattoo heard word excuse use move shirt girl used fawn lock kill girl gone minoxidil decline woman like jocking still cause rhyme skill talk chill youthful bird dog mating yard truthful quake 89 trading card tube three white felt glove crucial yes one left one right one neutral find stage running fame wanting find well known learn alone ca sleep rental car airline yo keep deck card time road solo christmas valentine hobo wish list mind free mission sorta like filled ennui indecision strife life long bout depression lone fight town unheaven fine time though standing start bike hill pride ringing bell riding straight outta hell waterline fine like ink porcupine quils etched beneath skull find late morning come awake yearning find amongst friend attempt blend men prefer unknown sport car pen dump pun poem poor star wan come home courtyard son run greet perfect report card","happy"
"hate addicting well wonder see often try feel something give shadow ever see night please head wall go asked would get far two stranger dark","happy"
"want leave ‘ain’t way i’m ever ‘ gon stop tear don’t come cheap there’s single dry eye house sister please side cold wind blow bring wild flower stand scream go sister please there’s slow steady rain coming tugging like monkey sleeve draw shade keep light reaching life-line break drown many it’s true sister please there’s slow steady pain heart tugging like monkey sleeve trying love junkie lonely place sister lied like lied truth sister it’s way move word say like permanent mark can’t wash away it’s whispered word ringing ear like bread crumb petty theft trail tear it’s there’s slow steady rain coming tugging like monkey sleeve","happy"
"mustang sally think better slow mustang mustang sally think better slow mustang running town guess put flat foot ground want ride around sally ride sally ride want ride around sally ride sally ride want ride around sally ride sally ride one early morning gon wiping weeping eye bought brand new mustang 'bout nineteen sixty five come around signifying woman want let ride mustang sally think better slow mustang running town guess put flat foot ground want ride around sally ride sally ride want ride around sally ride sally ride want ride around sally ride sally ride","sex"
"1.every time feel like exploding changing life everytime feel like getting strong -imagined hook hate love hey hey hu every time growing growing grrowing hey hey hu 2.we known yesterday like knew since everyday hey gon make crazy non stop speed prep-hook hate hate hate hook hate love hey hey hu every time growing growing growing hey hey hu after-hook hate hate hate 3.i keeping growing growing growing hate hook hate love hey hey hu every time growing growing growing hey hey hu","happy"
"angry like 18 wall closing bastard vulture want piece whats left built sweat spit heart place brick burn ground get hand bury sea let pretend bad dream let get sleep deal morning waking gospel radio sleeping clothes ended food wolf trying take world wondering would without would without would without would know angry kid scraped scratched stuck holding bomb fuse still lit never let rest yeah came swinging still walking two black eye split lip bury sea let pretend bad dream let get sleep deal morning waking gospel radio sleeping clothes ended food wolf trying take world wondering would without would without would without would jake say got good intention say hope right burning every bridge fucking find tonight devil got rifle front porch sight know came looking fight came looking fight came looking fight came looking fight came came looking fight came looking fight came looking fight came came looking fight came looking fight came looking fight came came looking fight came looking fight came looking fight came came looking fight came looking fight came looking fight came","happy"
"trying read always standing light trying sleep always wake apologize sorry laugh right time know seems always sing public babble like mad man know seems always staring nothing lost head sorry laugh right time feel like got heart strung clothing line tenement window mid-july got heart strung clothing line tenement window mid-july sorry laugh right time feel like wing clipped awkward nervous awkward nervous","happy"
"trying read always standing light trying sleep always wake apologize sorry laugh right time know seems always sing public babble like mad man know seems always staring nothing lost head sorry laugh right time feel like got heart strung clothing line tenement window mid-july got heart strung clothing line tenement window mid-july sorry laugh right time feel like wing clipped awkward nervous awkward nervous","happy"
"sad anymore tired place weight world okay would pick shoulder lean could stand straight sad anymore tired place homophobic bullshit somehow okay mean way ca take anymore scum place shitty dude tribal tattoo around lining cheap beer roofy party place trying convince freshman somebody spending parent money kegstands matt say fit mallrat goth shit killing thought would end high school least still kid matt say college hit dude like ton brick calling blasphemy fucking catastrophe saying stupid choice make place brings misery hate fight ca escape way fit think fucking losing head trying understand kid outside guitar hoping someone notice one want hear sappy bullshit fake-tan girl laughing art school kid getting lot return substance-less caught semantics see fucking different calling blasphemy fucking catastrophe saying stupid choice make place brings misery hate fight ca escape way fit think sad anymore waiting two month 'til done make sense anyone best friend fit anywhere back van","happy"
"started school bus 9 10 remember walkman middle part pen sweet louise whatever happened went downhill grew tall stayed guess puberty making u boy play losing game sweet louise always found hard work thing school uniform made joke made joke glad back school got older boyfriend could beard smoked marlboro red compete even know location bike shed sweet louise always found hard work thing school uniform made joke made joke always found hard work thing school uniform made joke made joke remember short skirt long hair hormone flying everywhere always found hard work thing school uniform made joke made joke always found hard work thing school uniform made joke made joke glad back school","happy"
"true color starting get loud fun praying gray god taught moper dreamer refused dream save please voice peaking speaker speaking show way could shelter much older shatter like beaker want show way build way demise dream castle wall built around whoa look watch know time time gold true color starting get loud fun praying gray god card table pray floor still stable whoa table pray floor still stable dance life away war determine whose right war determines whose left standing tonight stop handing light see dark fine blind im bending blind peaking get glimpse anguishing life hiding like vampire come strife wo hurt cause get thrill true color starting get loud fun praying gray god","happy"
"true color starting get loud fun praying gray god taught moper dreamer refused dream save please voice peaking speaker speaking show way could shelter much older shatter like beaker want show way build way demise dream castle wall built around whoa look watch know time time gold true color starting get loud fun praying gray god card table pray floor still stable whoa table pray floor still stable dance life away war determine whose right war determines whose left standing tonight stop handing light see dark fine blind im bending blind peaking get glimpse anguishing life hiding like vampire come strife wo hurt cause get thrill true color starting get loud fun praying gray god","happy"
