"believe song modern society dependence medication especially happiness number people antidepressant drug huge song certainly social commentary abuse prescription medication whether prescribed airy drone song certainly give feeling youre floating cloud high fuck last four line remind brave new world people stop taking drug revolt people got realize red pill blue pill thing wasnt invented matrix whole story movie practically study plato cave josh think lot thing deal drug music misunderstood like song called better living chemistry antidrug song saying okay government say okay take prozac everyday every single day feel better feel absolutely numb dont smoke joint though point finger josh interview copy pasted thefadenet best unofficial qotsa site also line there one people everywhere attributed bjork misinterpreted part song like version better let see im hearing right suggest take neverending supply carry day fiddlestick really like bongo drum think really differentiate song others mention opening guitar bass riff extremely catchy think id agree uncletommy term meaning song josh pretty much said saw queen stone age day yesterday said song lsd im 100 sure song think first two line favorite thing queen like cowering child war drug accept responsibility drug use throw face fan time musician made drug popular right josh always afraid admit drug use past nope title phrase better living chemistry variant dupont advertising slogan better thing better livingthrough chemistry dupont adopted 1939 slogan 1980s chemistry bit dropped 1999 replaced miracle science phrase became popular culture shifted mod hippie later half 1960s protester would show rally perhaps protest chemical plant wearing dupont propaganda button bore slogan high lsd quaalude manmade drug protest 1960s didnt revolve around vietnam war dow chemical dupont common target people disliked artificiality represented mention fact dupont manufacture napalm food preservative industrial pollution nuclear establishment prohibition drug also common topic protest phrase better living chemistry used product affiliated dupont circumvent trademark infringement transmutation commonly used original statement used commentary several different topic promotion illegal drug praise chemical plastic criticism sarcastically phase sometimes associated aldous huxley book brave new world though actually appear text book wikipediacom way better living chemistry also name fatboy slims 1996 album song definitely prescription drug mean us word prescribe songhow much obvious get without faith would normal per se depressed psychotic imbalanced im sure hero holding knife blood enough mean suppose hero could someone reject mindaltering drug legal illegal selfmedicates selfmutilation fact isnt enough may indicate he still spiralling insanity second verse site totally wrong quote let see im hearing right suggest take neverending supply carry dead idol burn fire mob come crawling im reclaiming mind destroying everyone","death"
"believe song modern society dependence medication especially happiness number people antidepressant drug huge song certainly social commentary abuse prescription medication whether prescribed airy drone song certainly give feeling youre floating cloud high fuck last four line remind brave new world people stop taking drug revolt people got realize red pill blue pill thing wasnt invented matrix whole story movie practically study plato cave josh think lot thing deal drug music misunderstood like song called better living chemistry antidrug song saying okay government say okay take prozac everyday every single day feel better feel absolutely numb dont smoke joint though point finger josh interview copy pasted thefadenet best unofficial qotsa site also line there one people everywhere attributed bjork misinterpreted part song like version better let see im hearing right suggest take neverending supply carry day fiddlestick really like bongo drum think really differentiate song others mention opening guitar bass riff extremely catchy think id agree uncletommy term meaning song josh pretty much said saw queen stone age day yesterday said song lsd im 100 sure song think first two line favorite thing queen like cowering child war drug accept responsibility drug use throw face fan time musician made drug popular right josh always afraid admit drug use past nope title phrase better living chemistry variant dupont advertising slogan better thing better livingthrough chemistry dupont adopted 1939 slogan 1980s chemistry bit dropped 1999 replaced miracle science phrase became popular culture shifted mod hippie later half 1960s protester would show rally perhaps protest chemical plant wearing dupont propaganda button bore slogan high lsd quaalude manmade drug protest 1960s didnt revolve around vietnam war dow chemical dupont common target people disliked artificiality represented mention fact dupont manufacture napalm food preservative industrial pollution nuclear establishment prohibition drug also common topic protest phrase better living chemistry used product affiliated dupont circumvent trademark infringement transmutation commonly used original statement used commentary several different topic promotion illegal drug praise chemical plastic criticism sarcastically phase sometimes associated aldous huxley book brave new world though actually appear text book wikipediacom way better living chemistry also name fatboy slims 1996 album song definitely prescription drug mean us word prescribe songhow much obvious get without faith would normal per se depressed psychotic imbalanced im sure hero holding knife blood enough mean suppose hero could someone reject mindaltering drug legal illegal selfmedicates selfmutilation fact isnt enough may indicate he still spiralling insanity second verse site totally wrong quote let see im hearing right suggest take neverending supply carry dead idol burn fire mob come crawling im reclaiming mind destroying everyone","sad"
"actually want literal yes introduces mary song stand message hear quite frankly nothing mindcrime advance story thats make great different layer meaning really love workingclass revolutionary theme album develops song particular focus commodification sex religion capitalist society great song thing always seem thinly veiled appearance lie ugly truth hear plain day really saying song advance story kind ridiculous yes furthers story album one cool thing single released stand alone story listen non single nothing make sense unless listen album entirety song couldnt listen album kid made really worth though finally get listen actually song advance story introducing mary","sex"
"personally like think song written family lol last name champion song really overcoming became especially apparent working somewhat deep depression back especially kid ever saw victory song played sporting event something sort meaning beyond always kind overlooked overplayed seemed thick verge tear came radio actually started really listening lyric thats overcoming theme hit maybe kind obvious lot took hear say champion im envisioning guy scoring last minute goal freddy mercury singing actually youve ever time felt like laying giving dying youre still youre giving youre going stick end youre going get right back every time life throw ground keep fighting matter big challenge standing matter hopeless goal may seem thats youre true champion thank freddy encouraging word theyve helped tough time could know may rest peace everyone assume every song freddies written gay anyone claim song homosexuality make look ignorant small minded mention probably prejudiced case think obvious song fighting spirit rising challenge going get tough giving finger difficult people judge u word refusing quit lie basically queen giving finger ppl put said band wif gay frontman would get biggest critic good folk news world tabloid guess wonder named album news world hehso many people complain used sport anthem including freddie actually wrote sport anthem thinking football wrote wanted participation song something fan could latch aimed mass thought wed see took worked treat performed private concert london fan actually broke football chant number course ive given theatrical subtlety ordinary football chant know though said may also commenting queen success suppose could also construed version way made certainly wasnt easy bed rose song say still easy though meaning song could still apply even werent freddie originally intended song timeless itll always around itll keep getting played matter homophobic sad loser challenge find someone hasnt heard song anyway doesnt matter freddie gay whatever damn good entertainer thats matter would like everyone knew everything even sexuality freddie kept secret necessary tell people going co many rumour going aroundleave alone enjoy music song play son loses hockey championship gay please people curse day song got reappropriated shite sport event","happy"
"","happy"
"part youre singing give nice kind chill sweet fag","happy"
"part youre singing give nice kind chill sweet fag","happy"
"","happy"
"","happy"
"im tired reading crap song really 1992 song called sweater meryn caddell came girl borrows sweater boy camping trip girl spends hour sweater getting home develops attraction boy wear school another girl give note saying boy want sweater back girl take noticing 100 polyester considers outing boy cheapskate kroq alternative fm station played song lot habit weezer made demo undone answer song sent station joke song got played back back quite time weezer got signed elektra 1993 rest history haha yeah funny always tell real weezer fan song know whole song whole song mean part w guy party reunion whateve listen weezer way much make real weezer fan everyone know thing way much weezer indeed know river said song guess wrote song ultimate song analyzer still love analyze song think really mental illness least someone trying hide mental illness sweater comfort object keep rest world knowing mental illness character song people gradually remove bit piece sweater fully gone everyone recognizes character take apart mental illness gradually getting worse sweater fully gone get diagnosed dig part like dont want destroy tank top superman skivvy line show people clinging thread going insane pressure day day life arent letting anybody destroy comfort object arent destroying revealing nearinsanity main character recognizes people problem well doesnt want destroy comfort object realizes painful people trying lose self consciousness anxiety free live undone social sweater guy weezer apparently smoked lot weed always assumed song weird social cocoon find go party everybodys drunk youre completely stoned short line “im — — goddamn am” represents disjointed existential thinking singer find center self assurance fact sing manner avoids stoned paranoia content chill however situation people especially drunk people find funny try disturb drug user sweater therefore comfy high singer enjoying party could potentially ruined others ease possible represented simplicity pulling thread walk away later singer mention unraveling sweater hell naked take mean ego fragile relevance tank top superman skivvy thought dress antagonist seek ruin singer vibe there hope peaceful resolution singer doesnt want “destroy tanktop” ruin good time friend walk away superman skivvy seems like something lad fratboy u id imagine would wear party embarrassed pass drunk friend steal trouser joke end song negative consequence drug mirrored “lying floor ive come undone” repeated course could still relationship weezer im sure song funnier hell weezer fan since day 1 think seeing old friend longer identify walk away remorse see humanhater everyone win funny man hate everyone right coloring interpretation think beauty song mean many thing anyone else think song weirdest lyric ever apart tourette lol dothis one strangest song ever damn weezer rock","breakup"
"im tired reading crap song really 1992 song called sweater meryn caddell came girl borrows sweater boy camping trip girl spends hour sweater getting home develops attraction boy wear school another girl give note saying boy want sweater back girl take noticing 100 polyester considers outing boy cheapskate kroq alternative fm station played song lot habit weezer made demo undone answer song sent station joke song got played back back quite time weezer got signed elektra 1993 rest history haha yeah funny always tell real weezer fan song know whole song whole song mean part w guy party reunion whateve listen weezer way much make real weezer fan everyone know thing way much weezer indeed know river said song guess wrote song ultimate song analyzer still love analyze song think really mental illness least someone trying hide mental illness sweater comfort object keep rest world knowing mental illness character song people gradually remove bit piece sweater fully gone everyone recognizes character take apart mental illness gradually getting worse sweater fully gone get diagnosed dig part like dont want destroy tank top superman skivvy line show people clinging thread going insane pressure day day life arent letting anybody destroy comfort object arent destroying revealing nearinsanity main character recognizes people problem well doesnt want destroy comfort object realizes painful people trying lose self consciousness anxiety free live undone social sweater guy weezer apparently smoked lot weed always assumed song weird social cocoon find go party everybodys drunk youre completely stoned short line “im — — goddamn am” represents disjointed existential thinking singer find center self assurance fact sing manner avoids stoned paranoia content chill however situation people especially drunk people find funny try disturb drug user sweater therefore comfy high singer enjoying party could potentially ruined others ease possible represented simplicity pulling thread walk away later singer mention unraveling sweater hell naked take mean ego fragile relevance tank top superman skivvy thought dress antagonist seek ruin singer vibe there hope peaceful resolution singer doesnt want “destroy tanktop” ruin good time friend walk away superman skivvy seems like something lad fratboy u id imagine would wear party embarrassed pass drunk friend steal trouser joke end song negative consequence drug mirrored “lying floor ive come undone” repeated course could still relationship weezer im sure song funnier hell weezer fan since day 1 think seeing old friend longer identify walk away remorse see humanhater everyone win funny man hate everyone right coloring interpretation think beauty song mean many thing anyone else think song weirdest lyric ever apart tourette lol dothis one strangest song ever damn weezer rock","sad"
"","happy"
"","happy"
"good christmas song love song good pretty self explanatoryits guy love girl probably went cared told would side warming heart cold winter night however im assuming broke girl care nothing guy hasnt able forget think 6 yr old niece love song im guessing meaning pretty clear everyone sir happy christmas song like seem ti season jolly merry alone cry u find people christmas u open present find nothing broken heart another day without love song alone wanting nothing love keep company holiday get nothing truly heartbreaking agree hot rod hero sad song thats one favorite every weezer song favorite absolutely love song sad still good dont get one thing called christmas song direct reference christmasit say winter never christmas first thing thought heard first time actually called christmas song people commented fucking awesome song great great song different lyric one okay posted twice love song","happy"
"good christmas song love song good pretty self explanatoryits guy love girl probably went cared told would side warming heart cold winter night however im assuming broke girl care nothing guy hasnt able forget think 6 yr old niece love song im guessing meaning pretty clear everyone sir happy christmas song like seem ti season jolly merry alone cry u find people christmas u open present find nothing broken heart another day without love song alone wanting nothing love keep company holiday get nothing truly heartbreaking agree hot rod hero sad song thats one favorite every weezer song favorite absolutely love song sad still good dont get one thing called christmas song direct reference christmasit say winter never christmas first thing thought heard first time actually called christmas song people commented fucking awesome song great great song different lyric one okay posted twice love song","happy"
"","happy"
"","happy"
"complicated story way complex write song never done really afraid alcohol time didnt drink till 21 even sip petrified alcohol say aint 16 opened refrigerator saw beer sudden made connection stepfather leavingbecause father started drinking left mother straight man quit yer whinin fave song fave bandhell even named youngest river im sure river going wrote know make feelmy dad raging alcoholic never around busy drinking shooting pool whoringwhen ten remarried cleaned found god suddenly became good 23 year later barely talk matter hard tryso matter really trying say know every single time hear song ive listening since 16 swear wrote lot people seem confused flip tele wrestle jimmy line steve stepfather struggle alcohol time jimmy case reference jim beam line pretty straight forward point stepfather steven watching television downing jim beam also people screwing bottle stevens line show possession bottle belongs steven stepfather whole song struggle alcoholism song alcoholism like father stepfather son drowning flood obviously hint alcoholism plus lot reference beer alcoholic drink think song definetl guy who dad alchoholic even ist eally abour rvers experiance think th habit rubbed son drink bc girl love doesnt love back least habbit rubbed theson like father step father son drowningin flood opinon possibly wrong whatdo u think im pretty sure song faters drinking problem tendency follow dad footstep know though anyone got better idea love songi dont really pay attention lyric much musicsigh good thing happen song come song reference river stepfather alcohol issue interview cuomo said opened fridge knew mother stepfather split stepfather drinking bottle stevens awakens ancient demon like father stepfather son drowning flood alcoholism stepfather reminds biological father belief alcoholic way disadvantaged left pick piece drowning flood jimmy another alcohol reference jim beam yeah thats got listen like everyday fav song everi wish weezer would tour nashville one favorite song ever since first heard say","nostalgia"
"complicated story way complex write song never done really afraid alcohol time didnt drink till 21 even sip petrified alcohol say aint 16 opened refrigerator saw beer sudden made connection stepfather leavingbecause father started drinking left mother straight man quit yer whinin fave song fave bandhell even named youngest river im sure river going wrote know make feelmy dad raging alcoholic never around busy drinking shooting pool whoringwhen ten remarried cleaned found god suddenly became good 23 year later barely talk matter hard tryso matter really trying say know every single time hear song ive listening since 16 swear wrote lot people seem confused flip tele wrestle jimmy line steve stepfather struggle alcohol time jimmy case reference jim beam line pretty straight forward point stepfather steven watching television downing jim beam also people screwing bottle stevens line show possession bottle belongs steven stepfather whole song struggle alcoholism song alcoholism like father stepfather son drowning flood obviously hint alcoholism plus lot reference beer alcoholic drink think song definetl guy who dad alchoholic even ist eally abour rvers experiance think th habit rubbed son drink bc girl love doesnt love back least habbit rubbed theson like father step father son drowningin flood opinon possibly wrong whatdo u think im pretty sure song faters drinking problem tendency follow dad footstep know though anyone got better idea love songi dont really pay attention lyric much musicsigh good thing happen song come song reference river stepfather alcohol issue interview cuomo said opened fridge knew mother stepfather split stepfather drinking bottle stevens awakens ancient demon like father stepfather son drowning flood alcoholism stepfather reminds biological father belief alcoholic way disadvantaged left pick piece drowning flood jimmy another alcohol reference jim beam yeah thats got listen like everyday fav song everi wish weezer would tour nashville one favorite song ever since first heard say","death"
"song obviosly guy like like girl sure girl like back however like instead makeing move get scared choses nothing sad later night read interview river said nightclub bar conversing girl hour thought everything great couldnt close dealhe went home wrote acoustic everyone someday relate song normally stick blue pinkerton album song fantastic played show hartford ct week ago great sad song basically talk never keep girl he never good enough sad guy confidence never get girl even sure thing anxiety always find way mess want control cant finally girl he protective feel meet guy wont want part lack confidence think doesnt like cant satisfy think shes going leave anyway end let go doesnt see fit keep asks hope doesnt want alone he tired alone cant stand anymore he afraid living life without love one self explanatory song make believe guy like girl girl sens though cant satisfy need fails make move let drift eventually start wander dude feel hopeless etcetera etcetera damn totally friggen relate girl liked hot shoulda made move chance think song gon na make belief second single best song album hand intro rock nicely make believe awesome max wow great song haha favorite song album im man completes album course ever put lyric ruined song possible fix 30 sec solo rock think river want tree hugger basically burndttoast said really like analogy baseball beginning get point across really funny friend listen song happened girl someone else im still alone ah well","nostalgia"
"song obviosly guy like like girl sure girl like back however like instead makeing move get scared choses nothing sad later night read interview river said nightclub bar conversing girl hour thought everything great couldnt close dealhe went home wrote acoustic everyone someday relate song normally stick blue pinkerton album song fantastic played show hartford ct week ago great sad song basically talk never keep girl he never good enough sad guy confidence never get girl even sure thing anxiety always find way mess want control cant finally girl he protective feel meet guy wont want part lack confidence think doesnt like cant satisfy think shes going leave anyway end let go doesnt see fit keep asks hope doesnt want alone he tired alone cant stand anymore he afraid living life without love one self explanatory song make believe guy like girl girl sens though cant satisfy need fails make move let drift eventually start wander dude feel hopeless etcetera etcetera damn totally friggen relate girl liked hot shoulda made move chance think song gon na make belief second single best song album hand intro rock nicely make believe awesome max wow great song haha favorite song album im man completes album course ever put lyric ruined song possible fix 30 sec solo rock think river want tree hugger basically burndttoast said really like analogy baseball beginning get point across really funny friend listen song happened girl someone else im still alone ah well","breakup"
"song obviosly guy like like girl sure girl like back however like instead makeing move get scared choses nothing sad later night read interview river said nightclub bar conversing girl hour thought everything great couldnt close dealhe went home wrote acoustic everyone someday relate song normally stick blue pinkerton album song fantastic played show hartford ct week ago great sad song basically talk never keep girl he never good enough sad guy confidence never get girl even sure thing anxiety always find way mess want control cant finally girl he protective feel meet guy wont want part lack confidence think doesnt like cant satisfy think shes going leave anyway end let go doesnt see fit keep asks hope doesnt want alone he tired alone cant stand anymore he afraid living life without love one self explanatory song make believe guy like girl girl sens though cant satisfy need fails make move let drift eventually start wander dude feel hopeless etcetera etcetera damn totally friggen relate girl liked hot shoulda made move chance think song gon na make belief second single best song album hand intro rock nicely make believe awesome max wow great song haha favorite song album im man completes album course ever put lyric ruined song possible fix 30 sec solo rock think river want tree hugger basically burndttoast said really like analogy baseball beginning get point across really funny friend listen song happened girl someone else im still alone ah well","sad"
"","happy"
"","happy"
"","happy"
"","happy"
